stamp_sec,source,seq_num,waypoint_idx,x,y,theta,image_path,curr_image_path,goal
1786370258.769873,sys2,80,7,1.576537,-0.645631,2.734316,data/images_20260810_235716/seq_80.jpg,data/images_20260810_235716/seq_80.jpg,Move toward the grey cabinet
1786370259.769892,sys1,84,0,0.071484,-0.014063,-0.136933,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_86.jpg,Move toward the grey cabinet
1786370259.769892,sys1,84,1,0.140625,-0.034180,-0.215596,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_86.jpg,Move toward the grey cabinet
1786370259.769892,sys1,84,2,0.217188,-0.056641,-0.268648,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_86.jpg,Move toward the grey cabinet
1786370259.769892,sys1,84,3,0.282813,-0.079297,-0.321751,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_86.jpg,Move toward the grey cabinet
1786370259.769892,sys1,84,4,0.346875,-0.096484,-0.377968,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_86.jpg,Move toward the grey cabinet
1786370259.769892,sys1,84,5,0.412500,-0.129688,-0.400793,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_86.jpg,Move toward the grey cabinet
1786370259.769892,sys1,84,6,0.475000,-0.158594,-0.400793,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_86.jpg,Move toward the grey cabinet
1786370259.769892,sys1,84,7,0.537500,-0.190625,-0.439220,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_86.jpg,Move toward the grey cabinet
1786370259.769892,sys2,84,0,0.421875,0.139844,0.122863,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_84.jpg,Move toward the grey cabinet
1786370259.769892,sys2,84,1,0.666713,0.133277,-0.049796,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_84.jpg,Move toward the grey cabinet
1786370259.769892,sys2,84,2,0.960318,0.091658,-0.316673,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_84.jpg,Move toward the grey cabinet
1786370259.769892,sys2,84,3,1.245658,0.069266,-0.361490,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_84.jpg,Move toward the grey cabinet
1786370259.769892,sys2,84,4,1.686328,-0.099494,-0.804681,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_84.jpg,Move toward the grey cabinet
1786370259.769892,sys2,84,5,1.931273,-0.692110,-1.902570,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_84.jpg,Move toward the grey cabinet
1786370259.769892,sys2,84,6,1.463615,-1.354005,-3.001363,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_84.jpg,Move toward the grey cabinet
1786370259.769892,sys2,84,7,0.749304,-1.167640,2.769690,data/images_20260810_235716/seq_84.jpg,data/images_20260810_235716/seq_84.jpg,Move toward the grey cabinet
1786370260.769990,sys1,89,0,0.075000,-0.009570,-0.068520,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_90.jpg,Move toward the grey cabinet
1786370260.769990,sys1,89,1,0.149219,-0.018359,-0.076322,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_90.jpg,Move toward the grey cabinet
1786370260.769990,sys1,89,2,0.225000,-0.023535,-0.115138,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_90.jpg,Move toward the grey cabinet
1786370260.769990,sys1,89,3,0.296875,-0.033203,-0.124355,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_90.jpg,Move toward the grey cabinet
1786370260.769990,sys1,89,4,0.367188,-0.036719,-0.127261,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_90.jpg,Move toward the grey cabinet
1786370260.769990,sys1,89,5,0.437500,-0.052734,-0.078271,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_90.jpg,Move toward the grey cabinet
1786370260.769990,sys1,89,6,0.503125,-0.062891,-0.083141,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_90.jpg,Move toward the grey cabinet
1786370260.769990,sys1,89,7,0.575000,-0.073828,-0.083628,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_90.jpg,Move toward the grey cabinet
1786370260.769990,sys2,89,0,0.406250,0.112500,0.015819,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_89.jpg,Move toward the grey cabinet
1786370260.769990,sys2,89,1,0.678746,0.075400,0.002496,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_89.jpg,Move toward the grey cabinet
1786370260.769990,sys2,89,2,1.055403,0.037863,-0.013623,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_89.jpg,Move toward the grey cabinet
1786370260.769990,sys2,89,3,1.417063,0.088410,-0.116827,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_89.jpg,Move toward the grey cabinet
1786370260.769990,sys2,89,4,1.907736,0.060125,-0.208995,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_89.jpg,Move toward the grey cabinet
1786370260.769990,sys2,89,5,2.619115,-0.155442,-0.288713,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_89.jpg,Move toward the grey cabinet
1786370260.769990,sys2,89,6,3.471730,-0.467764,-0.483216,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_89.jpg,Move toward the grey cabinet
1786370260.769990,sys2,89,7,4.087308,-0.922218,-0.492274,data/images_20260810_235716/seq_89.jpg,data/images_20260810_235716/seq_89.jpg,Move toward the grey cabinet
1786370261.769891,sys1,92,0,0.073828,-0.006226,-0.037336,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_93.jpg,Move toward the grey cabinet
1786370261.769891,sys1,92,1,0.147656,-0.009180,-0.034898,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_93.jpg,Move toward the grey cabinet
1786370261.769891,sys1,92,2,0.225000,-0.008105,-0.052929,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_93.jpg,Move toward the grey cabinet
1786370261.769891,sys1,92,3,0.296875,-0.010693,-0.061689,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_93.jpg,Move toward the grey cabinet
1786370261.769891,sys1,92,4,0.365625,-0.008887,-0.039530,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_93.jpg,Move toward the grey cabinet
1786370261.769891,sys1,92,5,0.434375,-0.016504,0.029288,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_93.jpg,Move toward the grey cabinet
1786370261.769891,sys1,92,6,0.500000,-0.019434,0.037092,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_93.jpg,Move toward the grey cabinet
1786370261.769891,sys1,92,7,0.571875,-0.022754,0.037824,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_93.jpg,Move toward the grey cabinet
1786370261.769891,sys2,92,0,0.518750,0.139063,0.060448,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_92.jpg,Move toward the grey cabinet
1786370261.769891,sys2,92,1,0.762780,0.141798,0.036611,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_92.jpg,Move toward the grey cabinet
1786370261.769891,sys2,92,2,1.195141,0.204736,0.222810,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_92.jpg,Move toward the grey cabinet
1786370261.769891,sys2,92,3,1.569112,0.364366,0.374927,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_92.jpg,Move toward the grey cabinet
1786370261.769891,sys2,92,4,2.042761,0.645638,0.478009,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_92.jpg,Move toward the grey cabinet
1786370261.769891,sys2,92,5,2.569374,1.008214,0.927383,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_92.jpg,Move toward the grey cabinet
1786370261.769891,sys2,92,6,2.946820,1.619653,1.195315,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_92.jpg,Move toward the grey cabinet
1786370261.769891,sys2,92,7,3.229005,2.274277,1.719574,data/images_20260810_235716/seq_92.jpg,data/images_20260810_235716/seq_92.jpg,Move toward the grey cabinet
1786370262.769900,sys1,94,0,0.073828,-0.004980,-0.031972,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370262.769900,sys1,94,1,0.147656,-0.007324,-0.025995,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370262.769900,sys1,94,2,0.225000,-0.004614,-0.042455,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370262.769900,sys1,94,3,0.296875,-0.005444,-0.045379,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370262.769900,sys1,94,4,0.367188,-0.002515,-0.012695,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370262.769900,sys1,94,5,0.437500,-0.008496,0.065592,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370262.769900,sys1,94,6,0.503125,-0.009277,0.065104,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370262.769900,sys1,94,7,0.575000,-0.010742,0.066568,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370262.769900,sys2,94,0,0.500000,0.100000,0.032280,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_94.jpg,Move toward the grey cabinet
1786370262.769900,sys2,94,1,0.747560,0.082786,-0.001518,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_94.jpg,Move toward the grey cabinet
1786370262.769900,sys2,94,2,1.131965,0.102417,0.167993,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_94.jpg,Move toward the grey cabinet
1786370262.769900,sys2,94,3,1.513216,0.209269,0.393870,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_94.jpg,Move toward the grey cabinet
1786370262.769900,sys2,94,4,1.974856,0.482763,0.612188,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_94.jpg,Move toward the grey cabinet
1786370262.769900,sys2,94,5,2.454292,0.903896,1.183965,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_94.jpg,Move toward the grey cabinet
1786370262.769900,sys2,94,6,2.654301,1.537780,1.509935,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_94.jpg,Move toward the grey cabinet
1786370262.769900,sys2,94,7,2.709846,2.232563,2.036256,data/images_20260810_235716/seq_94.jpg,data/images_20260810_235716/seq_94.jpg,Move toward the grey cabinet
1786370263.770006,sys1,97,0,0.073438,-0.002771,-0.009643,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370263.770006,sys1,97,1,0.146875,-0.001208,-0.001587,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370263.770006,sys1,97,2,0.223438,0.004688,-0.014098,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370263.770006,sys1,97,3,0.293750,0.007227,-0.017820,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370263.770006,sys1,97,4,0.362500,0.012891,0.028069,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370263.770006,sys1,97,5,0.431250,0.010547,0.117080,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370263.770006,sys1,97,6,0.496875,0.013184,0.126293,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370263.770006,sys1,97,7,0.568750,0.014844,0.131133,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370263.770006,sys2,97,0,0.443750,0.051563,0.026130,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370263.770006,sys2,97,1,0.690127,0.014042,-0.053659,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370263.770006,sys2,97,2,1.033903,0.005308,0.132117,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370263.770006,sys2,97,3,1.318934,0.125938,0.430789,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370263.770006,sys2,97,4,1.653758,0.336562,0.569085,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370263.770006,sys2,97,5,2.015056,0.635842,1.179811,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370263.770006,sys2,97,6,2.169366,1.177268,1.716377,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370263.770006,sys2,97,7,2.046153,1.812994,2.583411,data/images_20260810_235716/seq_97.jpg,data/images_20260810_235716/seq_97.jpg,Move toward the grey cabinet
1786370264.769791,sys1,101,0,0.073828,-0.008594,-0.039286,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_102.jpg,Move toward the grey cabinet
1786370264.769791,sys1,101,1,0.146875,-0.013672,-0.045623,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_102.jpg,Move toward the grey cabinet
1786370264.769791,sys1,101,2,0.221875,-0.014844,-0.073885,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_102.jpg,Move toward the grey cabinet
1786370264.769791,sys1,101,3,0.292187,-0.019727,-0.077297,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_102.jpg,Move toward the grey cabinet
1786370264.769791,sys1,101,4,0.360938,-0.018555,-0.074372,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_102.jpg,Move toward the grey cabinet
1786370264.769791,sys1,101,5,0.431250,-0.029688,-0.013183,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_102.jpg,Move toward the grey cabinet
1786370264.769791,sys1,101,6,0.493750,-0.035352,-0.003174,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_102.jpg,Move toward the grey cabinet
1786370264.769791,sys1,101,7,0.565625,-0.040820,-0.010498,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_102.jpg,Move toward the grey cabinet
1786370264.769791,sys2,101,0,0.376563,0.058594,-0.036952,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370264.769791,sys2,101,1,0.593431,0.003669,-0.138012,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370264.769791,sys2,101,2,0.839453,0.025894,0.020602,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370264.769791,sys2,101,3,0.914094,0.233725,0.499779,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370264.769791,sys2,101,4,1.153887,0.394475,-0.291705,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370264.769791,sys2,101,5,1.548897,0.243033,2.046571,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370264.769791,sys2,101,6,1.320550,0.740577,2.334577,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370264.769791,sys2,101,7,0.952401,1.257717,-1.738498,data/images_20260810_235716/seq_101.jpg,data/images_20260810_235716/seq_101.jpg,Move toward the grey cabinet
1786370265.769893,sys1,103,0,0.073438,-0.006348,-0.031118,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys1,103,1,0.146094,-0.009717,-0.031484,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys1,103,2,0.221875,-0.008105,-0.067544,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys1,103,3,0.290625,-0.011768,-0.069008,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys1,103,4,0.359375,-0.010107,-0.055363,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys1,103,5,0.428125,-0.019824,0.013915,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys1,103,6,0.493750,-0.023438,0.020993,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys1,103,7,0.565625,-0.026758,0.029776,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys2,103,0,0.475000,0.105469,-0.009691,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys2,103,1,0.729363,0.070776,-0.085244,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys2,103,2,1.005560,0.073049,0.101399,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys2,103,3,1.215211,0.189008,0.539003,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys2,103,4,1.433343,0.430070,-0.391565,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys2,103,5,1.973581,0.231842,-0.196701,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys2,103,6,2.647278,0.110733,-0.334951,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370265.769893,sys2,103,7,3.213277,-0.154932,0.039050,data/images_20260810_235716/seq_103.jpg,data/images_20260810_235716/seq_103.jpg,Move toward the grey cabinet
1786370266.773329,sys1,106,0,0.071484,-0.005322,-0.002838,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_107.jpg,Move toward the grey cabinet
1786370266.773329,sys1,106,1,0.140625,-0.006592,0.025507,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_107.jpg,Move toward the grey cabinet
1786370266.773329,sys1,106,2,0.209375,-0.001721,0.014098,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_107.jpg,Move toward the grey cabinet
1786370266.773329,sys1,106,3,0.275000,0.001373,-0.006409,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_107.jpg,Move toward the grey cabinet
1786370266.773329,sys1,106,4,0.340625,0.005518,-0.015624,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_107.jpg,Move toward the grey cabinet
1786370266.773329,sys1,106,5,0.409375,0.000439,0.059987,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_107.jpg,Move toward the grey cabinet
1786370266.773329,sys1,106,6,0.475000,0.003052,0.083141,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_107.jpg,Move toward the grey cabinet
1786370266.773329,sys1,106,7,0.543750,0.001660,0.108820,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_107.jpg,Move toward the grey cabinet
1786370266.773329,sys2,106,0,0.406250,0.176563,-0.054849,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_106.jpg,Move toward the grey cabinet
1786370266.773329,sys2,106,1,0.634570,0.145346,-0.107724,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_106.jpg,Move toward the grey cabinet
1786370266.773329,sys2,106,2,0.954977,0.085355,0.025162,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_106.jpg,Move toward the grey cabinet
1786370266.773329,sys2,106,3,1.368976,0.155168,0.280929,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_106.jpg,Move toward the grey cabinet
1786370266.773329,sys2,106,4,1.843968,0.391433,-0.034110,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_106.jpg,Move toward the grey cabinet
1786370266.773329,sys2,106,5,2.493557,0.459945,0.201242,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_106.jpg,Move toward the grey cabinet
1786370266.773329,sys2,106,6,3.231082,0.674987,0.149044,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_106.jpg,Move toward the grey cabinet
1786370266.773329,sys2,106,7,3.832381,0.774263,0.553935,data/images_20260810_235716/seq_106.jpg,data/images_20260810_235716/seq_106.jpg,Move toward the grey cabinet
1786370267.769892,sys1,108,0,0.071094,0.000488,0.018797,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_111.jpg,Move toward the grey cabinet
1786370267.769892,sys1,108,1,0.142187,0.006836,0.035629,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_111.jpg,Move toward the grey cabinet
1786370267.769892,sys1,108,2,0.215625,0.018359,0.035629,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_111.jpg,Move toward the grey cabinet
1786370267.769892,sys1,108,3,0.282813,0.025391,0.042942,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_111.jpg,Move toward the grey cabinet
1786370267.769892,sys1,108,4,0.350000,0.036133,0.129198,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_111.jpg,Move toward the grey cabinet
1786370267.769892,sys1,108,5,0.415625,0.041602,0.238353,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_111.jpg,Move toward the grey cabinet
1786370267.769892,sys1,108,6,0.478125,0.052734,0.258217,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_111.jpg,Move toward the grey cabinet
1786370267.769892,sys1,108,7,0.546875,0.062891,0.273461,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_111.jpg,Move toward the grey cabinet
1786370267.769892,sys2,108,0,0.354688,0.142969,0.000225,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_108.jpg,Move toward the grey cabinet
1786370267.769892,sys2,108,1,0.589065,0.130619,-0.016532,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_108.jpg,Move toward the grey cabinet
1786370267.769892,sys2,108,2,0.927704,0.102165,0.200221,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_108.jpg,Move toward the grey cabinet
1786370267.769892,sys2,108,3,1.346470,0.191285,0.401863,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_108.jpg,Move toward the grey cabinet
1786370267.769892,sys2,108,4,1.757475,0.446602,0.287879,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_108.jpg,Move toward the grey cabinet
1786370267.769892,sys2,108,5,2.263443,0.708046,0.615279,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_108.jpg,Move toward the grey cabinet
1786370267.769892,sys2,108,6,2.732474,1.154363,0.749709,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_108.jpg,Move toward the grey cabinet
1786370267.769892,sys2,108,7,3.084742,1.615241,1.094786,data/images_20260810_235716/seq_108.jpg,data/images_20260810_235716/seq_108.jpg,Move toward the grey cabinet
1786370268.769916,sys1,112,0,0.073438,-0.008057,-0.040993,data/images_20260810_235716/seq_112.jpg,data/images_20260810_235716/seq_115.jpg,Move toward the grey cabinet
1786370268.769916,sys1,112,1,0.146875,-0.013086,-0.042942,data/images_20260810_235716/seq_112.jpg,data/images_20260810_235716/seq_115.jpg,Move toward the grey cabinet
1786370268.769916,sys1,112,2,0.223438,-0.014063,-0.082168,data/images_20260810_235716/seq_112.jpg,data/images_20260810_235716/seq_115.jpg,Move toward the grey cabinet
1786370268.769916,sys1,112,3,0.293750,-0.019531,-0.087521,data/images_20260810_235716/seq_112.jpg,data/images_20260810_235716/seq_115.jpg,Move toward the grey cabinet
1786370268.769916,sys1,112,4,0.364063,-0.019727,-0.083141,data/images_20260810_235716/seq_112.jpg,data/images_20260810_235716/seq_115.jpg,Move toward the grey cabinet
