stamp_sec,source,seq_num,waypoint_idx,x,y,theta,image_path,curr_image_path,goal
1786370212.787703,sys2,103,5,1.646188,0.043725,-1.142219,data/images_20260810_235623/seq_103.jpg,data/images_20260810_235623/seq_103.jpg,Move toward the grey cabinet along the chair
1786370212.787703,sys2,103,6,1.839067,-0.606832,-2.557827,data/images_20260810_235623/seq_103.jpg,data/images_20260810_235623/seq_103.jpg,Move toward the grey cabinet along the chair
1786370212.787703,sys2,103,7,1.348473,-0.907376,2.235084,data/images_20260810_235623/seq_103.jpg,data/images_20260810_235623/seq_103.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys1,107,0,0.070703,-0.005029,-0.018064,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_111.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys1,107,1,0.142187,-0.006348,-0.004272,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_111.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys1,107,2,0.215625,-0.001758,-0.017820,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_111.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys1,107,3,0.284375,-0.000635,-0.033191,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_111.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys1,107,4,0.351562,0.003101,-0.014281,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_111.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys1,107,5,0.418750,-0.000708,0.049276,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_111.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys1,107,6,0.484375,-0.000806,0.059013,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_111.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys1,107,7,0.553125,-0.002881,0.065592,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_111.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys2,107,0,0.373438,0.103906,0.088709,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_107.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys2,107,1,0.597041,0.147226,0.039216,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_107.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys2,107,2,0.818668,0.197751,0.159275,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_107.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys2,107,3,0.980684,0.425549,0.501957,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_107.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys2,107,4,1.202112,0.632633,-1.329327,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_107.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys2,107,5,1.285966,0.122253,-1.980404,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_107.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys2,107,6,0.941224,-0.477573,-3.039379,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_107.jpg,Move toward the grey cabinet along the chair
1786370213.787653,sys2,107,7,0.377321,-0.523290,2.363841,data/images_20260810_235623/seq_107.jpg,data/images_20260810_235623/seq_107.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys1,113,0,0.071484,-0.008496,-0.045379,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys1,113,1,0.142969,-0.014746,-0.050251,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys1,113,2,0.215625,-0.016504,-0.086548,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys1,113,3,0.284375,-0.021973,-0.100639,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys1,113,4,0.351562,-0.023828,-0.116109,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys1,113,5,0.418750,-0.036719,-0.079245,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys1,113,6,0.481250,-0.045703,-0.081681,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys1,113,7,0.550000,-0.057031,-0.088007,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys2,113,0,0.310938,0.096484,0.070689,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys2,113,1,0.535251,0.158381,0.052620,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys2,113,2,0.805762,0.221133,0.228146,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys2,113,3,1.060312,0.437435,0.804310,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys2,113,4,1.257615,0.726822,-1.032981,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys2,113,5,1.502882,0.229071,-2.356976,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys2,113,6,1.017285,-0.142610,2.007872,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370214.787716,sys2,113,7,0.850150,0.407066,1.610156,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_113.jpg,Move toward the grey cabinet along the chair
1786370215.787736,sys1,113,0,0.071484,-0.008691,-0.045623,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_116.jpg,Move toward the grey cabinet along the chair
1786370215.787736,sys1,113,1,0.142969,-0.015137,-0.048789,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_116.jpg,Move toward the grey cabinet along the chair
1786370215.787736,sys1,113,2,0.215625,-0.016797,-0.083141,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_116.jpg,Move toward the grey cabinet along the chair
1786370215.787736,sys1,113,3,0.284375,-0.022266,-0.096756,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_116.jpg,Move toward the grey cabinet along the chair
1786370215.787736,sys1,113,4,0.351562,-0.024219,-0.117080,data/images_20260810_235623/seq_113.jpg,data/images_20260810_235623/seq_116.jpg,Move toward the grey cabinet along the chair
